username,created_at,lng,lat,text,,,,
tmn_st, Sun Jan 24 03:49:21 +0000 2021,140.328442,38.24787, 頂きます🍜#ラーメン渓流 #つけ麺 https://t.co/MSkluFPmCU ,,,,
eric_torres1975, Sun Jan 24 03:49:21 +0000 2021,-97.15231,32.714436, @mattmosley Can we trade for him. ? ,,,,
matteastwood, Sun Jan 24 03:49:21 +0000 2021,-71.609219,42.265111, Tripled my move goal today ... and it only took me 13.5 miles and 25,000+ steps to do it :) ,,,
AmigoJor, Sun Jan 24 03:49:21 +0000 2021,-123.123581,49.257639, Just went for a walk in Gastown and guess what? There’s no pandemic there! Restaurants are packed, live music to… https://t.co/TQdXkOAqev ,,,
micah_lister, Sun Jan 24 03:49:21 +0000 2021,-83.804475,27.698682, Bam’s max is a bargain 😌 ,,,,
heloedamian, Sun Jan 24 03:49:21 +0000 2021,-122.367378,37.586112, E vamos de legacies agora ,,,,
zhunchoss, Sun Jan 24 03:49:22 +0000 2021,-105.55089,38.997936, i done at 5 edibles lmaooo yall be blessed ,,,,
jonathanjleal, Sun Jan 24 03:49:22 +0000 2021,-118.411907,34.020789, live-streaming @MusicNegrito playing Fairfield, bouncing along at my computer, feeling unexpectedly close, tethered… https://t.co/SejW71ZT9a ,
shemarfrederick, Sun Jan 24 03:49:22 +0000 2021,-84.352444,33.943457, went to go get tacos from taco mac and they were awful 🙂 ,,,,
sihayadesigns, Sun Jan 24 03:49:22 +0000 2021,-76.857969,39.269675, @HorribleSanity Like, specifically I'd want to read Wilde's Twitter. ,,,
KarlaBotts, Sun Jan 24 03:49:22 +0000 2021,-98.716992,35.309047, @MichaelDeLauzon ❤🇺🇸❤🇺🇸❤🇺🇸❤We need him so badly ,,,,
milanoderouge, Sun Jan 24 03:49:22 +0000 2021,-90.011008,29.982601, i really be inside lol ,,,,
murata2025, Sun Jan 24 03:49:22 +0000 2021,135.819805,34.907683, 失礼致します。8050問題の家庭で自営業や非正規雇用の氷河期バブル世代での独身者は絶望ですね。非正規雇用でアルバイトして努力しても遊び人のニート生活だから人身事故や他人の迷惑になる。民間で不安定な職業で少し働く… https://t.co/FBQKz9ApFh ,,,,
bridgettay27, Sun Jan 24 03:49:22 +0000 2021,-118.411907,34.020789, That blue eyeshadow was *chef’s kiss* ,,,,
elflackojona, Sun Jan 24 03:49:22 +0000 2021,-121.87373,37.331159, I want a big ass mirror so i can just stare at myself all day, ,,,
DomFlournoyNBA, Sun Jan 24 03:49:22 +0000 2021,-117.772917,34.06545, LMAO what? As if with DLo the Nets didn't go 34-22 after LeVert went down 😂😂😂😂 but yeah ima let your dumbass contin… https://t.co/3WverIzyD1 ,,,,
kaylamnealy, Sun Jan 24 03:49:22 +0000 2021,-92.131274,34.751936, there are so many things i want to do, but my wallet says “no”. the audacity. ,,,
Iamdion_strong, Sun Jan 24 03:49:22 +0000 2021,-76.753805,39.305508, Twitter &gt;&gt;&gt;&gt;&gt; Facebook Inc. ,,,,
1dlegend, Sun Jan 24 03:49:22 +0000 2021,-83.173867,32.678207, I have seen this certain triple number all day Geesh ,,,,
TheHUEmanRaces, Sun Jan 24 03:49:22 +0000 2021,-82.854199,40.021793, @overbluemoon88 @MyPillowUSA @realMikeLindell https://t.co/ObSSxjPge8 ,,,,
MmmSheYELLOW, Sun Jan 24 03:49:22 +0000 2021,-104.789327,38.888519, I was like “you really not gon tell on me?” 😭😭😭 they was like “no” I could’ve start doing back flips. ,,,,
HeelStCloud, Sun Jan 24 03:49:22 +0000 2021,-70.778783,43.056114, @space_cowboyyy Still a banger! ,,,,
mick_u_papa, Sun Jan 24 03:49:22 +0000 2021,140.084546,36.092128, @LittleGleeMonst 次回スガフェスのトリかアンコールで芹ちゃんとシカオさん２人で歌ってほしい！#リトグリGRADATION #ヒカルカケラ ,,,,
isaacdunk, Sun Jan 24 03:49:23 +0000 2021,-93.105649,44.941516, @TrentonHassles https://t.co/Io8IlF5OZD ,,,,
kenja_momiji, Sun Jan 24 03:49:23 +0000 2021,139.77093,35.700911, I'm at 雁川 - @gansen0141 in 千代田区, 東京都 https://t.co/SijecRVyUO ,,,
seo20222, Sun Jan 24 03:49:23 +0000 2021,126.922511,37.506854, https://t.co/EzkBR0t6G8 ,,,,
HCarolewheeler, Sun Jan 24 03:49:23 +0000 2021,-79.151023,41.84382, @TonyShnark I’m so sorry. I hope that he’s doing okay. ,,,,
MightySymph, Sun Jan 24 03:49:23 +0000 2021,-117.585658,33.859093, @sydcandelaria Pretty 🥰 ,,,,
H9Bx8, Sun Jan 24 03:49:23 +0000 2021,137.261915,34.951125, @ssr_30tw ちょうど聴いてました https://t.co/8AsBNoGRga ,,,,
I_am_dreaa, Sun Jan 24 03:49:23 +0000 2021,-74.248632,40.562922, 🥱😴 ,,,,
MigMarte, Sun Jan 24 03:49:23 +0000 2021,-80.1418,26.1358, Just posted a photo @ Fort Lauderdale, Florida https://t.co/VdkU0oYrdT ,,,
lucdelamanana, Sun Jan 24 03:49:23 +0000 2021,-119.306608,37.269176, BORING ,,,,
jacklesser_, Sun Jan 24 03:49:23 +0000 2021,-86.441236,39.766555, Don’t blame Dana blame @Disney ,,,,
tsukasa_mj, Sun Jan 24 03:49:23 +0000 2021,130.973508,34.142483, @bnxIYePEe7SxP3T ラッセンと言うめちゃくちゃ綺麗な絵画があってそれが、パズルになってるよ♪調べてみるといいよ♪ ,,,,
GachapinObihiro, Sun Jan 24 03:49:23 +0000 2021,143.14802,42.917775, ガチャピンに写真を投稿しましたhttps://t.co/3XPcZszzcW ,,,,
mackrosey, Sun Jan 24 03:49:23 +0000 2021,-84.433106,33.767195, @Geezy_Taught_Me wtf is going on ,,,,
WilliamDBurton2, Sun Jan 24 03:49:23 +0000 2021,-78.657837,35.843981, @TMLAcademy We have found the silver bullit for genocide.We boost immune systems.@RwandaRemembers @GenocideReport… https://t.co/ZkqJrOOVfw ,,,,
DaveWolstenholm, Sun Jan 24 03:49:23 +0000 2021,-96.699604,33.194651, Bruh, 365 days on Netflix is 🔥 ,,,
korosue_shouten, Sun Jan 24 03:49:23 +0000 2021,135.205964,34.680987, @Yuki_blockchain よかったです♪がんばります！！！ ,,,,
HTymess, Sun Jan 24 03:49:23 +0000 2021,-84.853542,38.187468, I’m blessed but I’m looking for a blessing ,,,,
MarcumFamGaming, Sun Jan 24 03:49:24 +0000 2021,-84.557366,38.225072, @AnalogTabletop @BrightLitegames @skyboundgames Such a great game!!! ,,,,
kazu2653, Sun Jan 24 03:49:23 +0000 2021,131.978223,33.942482, @happylin15 lnmokuさんこんにちは😸😸ステンレス製の圧電着火装置付きのちょっと怪しい中華製バーナーですね！🤔🤔YouTube見てると時々見るんですが評価高くて問題無さそうですね！僕は中華製のこれを愛用してますよ👍… https://t.co/PCs8lx5xLI ,,,,
CoachJonesySHU, Sun Jan 24 03:49:24 +0000 2021,-73.053745,41.224028, Oh okay @RandyBrochu ,,,,
ClintBorle, Sun Jan 24 03:49:24 +0000 2021,-119.701636,34.429885, @MatthewLoesch @ESPNPlusHelp I’ve been trying forever, this is messed up! ,,,
takashi5150, Sun Jan 24 03:49:24 +0000 2021,139.752124,35.704332, 葛西純のGAORA王座に石川修司が挑戦表明！これはスゴい試合になること必至。 ,,,,
iwannapartywit1, Sun Jan 24 03:49:24 +0000 2021,-117.253906,33.045009, We can dance if we want to, we can leave this world behind. Look I wrote a song in GarageBand that is also my theme… https://t.co/NltMK9kJYX ,,,
asimancas305, Sun Jan 24 03:49:24 +0000 2021,-80.321611,25.912833, @rhettbutlerva @MiamiHEAT Sorry :( ,,,,
eastcoastasfckk, Sun Jan 24 03:49:24 +0000 2021,-83.804475,27.698682, bought the fight twice and can’t figure out how to pull it up. just gonna smoke n play w myself GOONIGHTT ,,,,
plebtomm, Sun Jan 24 03:49:24 +0000 2021,-95.446486,29.838495, I bought this damn fight and ESPN+ won’t work wtf #UFC257 ,,,,
makoto_mrk, Sun Jan 24 03:49:24 +0000 2021,136.545412,34.985632, 五輪が中止になったら、三重国体も当然中止になるのでしょう。四日市市でも国体に向け100億円とかのレベルで施設整備等、何年もかけて進めているので、簡単に中止にできないことも充分理解できるところです。最後は行政として何をいちばん大切に考えるのかという判断なのだと思います。 ,,,,
_TooMuchBooty, Sun Jan 24 03:49:24 +0000 2021,-80.953992,34.085261, DONT MESSAGE ME IF YOU FEM. SORRY THATS JUST MY PREFERENCE ,,,,
BIGPUGH47, Sun Jan 24 03:49:24 +0000 2021,-117.172543,32.650102, @Jazzabell76 @DonaldJTrumpJr https://t.co/IVlJ5PeW5W ,,,,
KellyRaeRobinso, Sun Jan 24 03:49:25 +0000 2021,-79.27257,43.629311, @kylegriffin1 @maddow Of course he did. ,,,,
syanoshin, Sun Jan 24 03:49:24 +0000 2021,137.141486,34.818276, 分かりづらいバンプよく車の割れたパーツが転がってる https://t.co/v1q7WnTe3v ,,,,
mikimama0917, Sun Jan 24 03:49:25 +0000 2021,140.981211,42.36911, 火曜日迄だそうです❗️ ,,,,
genbacafe1451, Sun Jan 24 03:49:24 +0000 2021,139.816966,35.710193, おはようございます墨田区の朝は雨ふりの日曜日☔️雨ってなんとなく気持ちが沈みがちなイメージですが、霞がかって見えるお花や街灯は幻想的でいつまでも見ていたくなります。こんな日は温かい珈琲で癒しの時間を現場喫茶は今日も… https://t.co/1FfTACZV9l ,,,,
BABEELLLLL, Sun Jan 24 03:49:25 +0000 2021,-117.397616,33.935822, Why isn’t it letting me stream the fight 🙄 ,,,,
Badboys2Men, Sun Jan 24 03:49:25 +0000 2021,139.880236,35.760678, I'm at 金町浄水場裏交差点 in 葛飾区, 東京都 https://t.co/YozEcLtc1H ,,,
MarcelsOdyssey, Sun Jan 24 03:49:25 +0000 2021,-81.145036,34.050258, https://t.co/1jhdEgQSbl ,,,,
Itz_Lexie_Loves, Sun Jan 24 03:49:25 +0000 2021,-85.425011,31.232221, It doesn’t matter how many times i watch the originals, whenever Elijah says “it’s been a glorious ride brother” i ugly cry ,,,
ZachFleer270, Sun Jan 24 03:49:25 +0000 2021,-82.669467,40.36516, @CoachSap @wildcats_wbb Damn I’m sorry to hear that. That’s really sad ,,,,
APopCultureDude, Sun Jan 24 03:49:25 +0000 2021,-73.948775,40.655138, @clarkewolfe Also, the @VP is @KamalaHarris!!!!!! https://t.co/D6Qny1ePtn ,,,
guurldats_isaac, Sun Jan 24 03:49:25 +0000 2021,-118.068689,33.866965, @dovenymph Larry ??? ,,,,
xox_Ginaaa, Sun Jan 24 03:49:25 +0000 2021,-80.233328,25.782353, @casadoangie Hello hi ,,,,
bundlsndbonnets, Sun Jan 24 03:49:25 +0000 2021,-74.441104,40.488195, @SuckMyKicks_18 @lesliananxtdoor Noooo Gucci yall. GUCCI 😭 ,,,,
tiny_direwolf, Sun Jan 24 03:49:25 +0000 2021,-122.330602,47.614817, I’m disappointed with the lack of Champ and Major photos from the White House. I mean it’s been 3 whole days, how l… https://t.co/ub7E2n53xo ,,,
pattolar, Sun Jan 24 03:49:25 +0000 2021,-118.918886,34.188478, 😂😂😂 ,,,,
inthikaf_ahmed, Sun Jan 24 03:49:25 +0000 2021,139.739514,35.566894, One day 🙋‍♂️💯 https://t.co/HyRPJospcK ,,,,
togawa08, Sun Jan 24 03:49:26 +0000 2021,139.52103,35.557981, @hikomaru37 (笑)(笑)(笑) ,,,,
YoBabyMomsBFF, Sun Jan 24 03:49:26 +0000 2021,-97.552161,35.482844, @dslpsnotjust4u Lol ,,,,
realcamblack8, Sun Jan 24 03:49:26 +0000 2021,-84.352444,33.943457, @DanCrenshawTX That’s laughable. ,,,,
MANUALIZUKU, Sun Jan 24 03:49:26 +0000 2021,-106.41743,31.793368, I have my doubts about it being official but pspspsps more black mina content pretty please ,,,,
Kodaira6700, Sun Jan 24 03:49:26 +0000 2021,139.465207,36.253928, めちゃめちゃ懐かしいねチャリの時から派手で黄色いチャリ乗ってたなあ、笑2.3年前か🤔 https://t.co/HMC75Rlu9j ,,,,
Marsha14697087, Sun Jan 24 03:49:26 +0000 2021,-92.131274,34.751936, @US_Citizen_Joe @4YrsToday Only in your dreams PRESIDENT TRUMP would mop the floor with you ,,,,
ronae_sj, Sun Jan 24 03:49:26 +0000 2021,127.05576,37.488557, @kxx_hxx_ 아고,,,역시 망할 코로롱...^^ ,
missfanny07_, Sun Jan 24 03:49:26 +0000 2021,-79.27257,43.629311, I just remembered I ordered 3 pairs of glasses that will arrive this week and I’m super excited 😎 ,,,,
chanelle_amore, Sun Jan 24 03:49:26 +0000 2021,-90.112654,38.612106, Then we taking pics he like you gotta throw up the middle finger thats his fave thinf 😂 ,,,,
yuka_sawa0918, Sun Jan 24 03:49:26 +0000 2021,136.726121,35.411713, え？サラダ…デカいステーキ食べれなさそう 場所: デニーズ 岐阜鏡島店 https://t.co/ce4hcVfGzy ,,,,
Phillieschosen, Sun Jan 24 03:49:26 +0000 2021,-80.926628,33.63114, This movie is dead I’m sorry it was the worst 3 hours of your life! #SaltNPepaMovie https://t.co/qJmPsYJ2ns ,,,,
yukky_ks24, Sun Jan 24 03:49:26 +0000 2021,138.386871,34.951248, @mkt_2020_radio そうです！ ,,,,
StJohnsNH, Sun Jan 24 03:49:26 +0000 2021,-70.762553,43.071755, Service of Morning Prayer Rite Two  https://t.co/l4dKqAsjBV ,,,,
MColetteK, Sun Jan 24 03:49:26 +0000 2021,-90.375446,38.699745, 👀Keep a LASER FOCUSED on herat ALL TIMES...She is DANGEROUS 🇺🇸 ,,,,
mwolfers, Sun Jan 24 03:49:26 +0000 2021,-78.747369,42.767702, @SashaBeauloux Wow! ,,,,
MGreen3054, Sun Jan 24 03:49:26 +0000 2021,-80.221726,40.590857, @jDeepJr @dakari307 @lapratt4 Great game tonight....Great poise n leadership and the will too put the team on ya b… https://t.co/vKGBwVdaYM ,,,,
alexfuentesofi1, Sun Jan 24 03:49:27 +0000 2021,-100.076888,31.168893, Hagamoslo bien 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤡🤡🤡🤡🤡🤡 ,,,,
erieri5129, Sun Jan 24 03:49:27 +0000 2021,140.067,36.0333, 今日の昼ご覧🙃💓力うどん◥█̆̈◤࿉∥ 場所: Tsukuba, Ibaraki https://t.co/ODzZ6Pdvzs ,,,
TraceyM0802, Sun Jan 24 03:49:27 +0000 2021,-73.053745,41.224028, @wick04861145 @petersabuchan1 I’m ok. 😊😊 ,,,,
BaelessMariee, Sun Jan 24 03:49:27 +0000 2021,-97.285913,32.779967, Woaaahhh😍 ,,,,
debpokel, Sun Jan 24 03:49:27 +0000 2021,-87.993989,43.293431, @ufc @amandaribasufc @VisitAbuDhabi https://t.co/RcfuxBiNSC ,,,,
Rohannn94, Sun Jan 24 03:49:27 +0000 2021,-121.87373,37.331159, Hella forgot Mike D'Antoni is coaching harden again lol ,,,,
fe8_mv, Sun Jan 24 03:49:27 +0000 2021,139.897491,36.177908, @KMCEu8UvsQ0Nmlg @Wx4MugBLFBbh3IR どういたしまして～ヾ ^_^♪こちらこそ有難うございます！🙏 ,,,,
ryoufuukai, Sun Jan 24 03:49:27 +0000 2021,140.012569,35.858767, 『あなたとわたしの行動で                            未来が作れる！』和食ダイニング わっ嘉また一緒に飲みに行きたいです😌#わっ嘉 #乾杯 #コロナ前の楽しみ#入居者と飲み会 https://t.co/Y1bNjo6Hx7 ,,,,
KristyCouturex3, Sun Jan 24 03:49:27 +0000 2021,-71.421832,41.817084, They really named one of the characters on One on one , cloteal spirit freedom Jones ..... why ,,,
lovetezza, Sun Jan 24 03:49:27 +0000 2021,141.448372,38.931326, I'm at 道の駅 むろね(霊峰 室根山) in 一関市, 岩手県 https://t.co/1J8PeAOzCT ,,,
qhcmPgoMBGIkzaT, Sun Jan 24 03:49:28 +0000 2021,134.947655,34.682936, @ndia_yuki シンプルに左上が一番で次に紫が意外にいいなあ✨ ,,,,
oimohorihor1, Sun Jan 24 03:49:28 +0000 2021,139.812083,35.698355, 毛沢東の故郷、湖南料理長沙に出張でも食べたけど、その前から湖南料理好き。四川と違って痺れなし、酸辛いみたいな感じか？黒醤油炒飯と米粉のセットに、単品で1番辛いササゲ砂肝を追加。本当は农家小炒肉(青唐辛子豚肉炒め)が食べ… https://t.co/FcRIxtSY1r ,,,,
SavvySeed, Sun Jan 24 03:49:28 +0000 2021,-73.831187,40.670879, I’ve been stuck in my crib since the 14th and it’s safe to say I’m losing my mind here 🙃 ,,,,
dlion134, Sun Jan 24 03:49:28 +0000 2021,-73.252297,40.781053, @serizzle412 @its_Seanzy @KrimDelaKate @dusserita Oh. If he's already caught that's why she's not getting it. ,,,,
Otaboada1970, Sun Jan 24 03:49:28 +0000 2021,-85.186247,35.17837, I'm selling my 2008 Hummer H2 Luxury - $20,500! https://t.co/w7yn8HGWRD via @cargurus ,,,
nobu483, Sun Jan 24 03:49:28 +0000 2021,139.551403,36.000751, 最近ショッピングモールなどのトイレにある自動で水が出る手洗い用蛇口に、、、嫌われてる気がする、、、蛇口の下に手を持ってくると水が止まり、、、手を遠ざけると、、、水が出る、、、 ,,,,
nataliamtzch, Sun Jan 24 03:49:28 +0000 2021,-100.293591,25.641718, Ya ni me acordaba del interferon ,,,,
shortieelow, Sun Jan 24 03:49:28 +0000 2021,-86.793917,33.542237, @BasuraBlanca106 I love it 😍😍😍😍 ,,,,
dSMDfRcpxB7Gz20, Sun Jan 24 03:49:28 +0000 2021,104.709653,16.544697, นอนน้อย https://t.co/Vz7F8NB16R ,,,,
racingbids, Sun Jan 24 03:49:28 +0000 2021,-80.926628,33.63114, 1/1 @swerveconfident printing plate! https://t.co/X7MksS4DL3 ,,,,
sawa_ongaku, Sun Jan 24 03:49:28 +0000 2021,135.524116,34.658679, 緊急事態宣言で土曜日のレッスンはゆっくりになりましたが、日曜日は何故か忙しいです💦MLESNA TEA飲んで午後からも頑張ります‼️#ピアノ教室 #声楽教室 #合唱団募集中 #ソルフェージュ #宝塚受験 ,,,,
sheshedtrump, Sun Jan 24 03:49:28 +0000 2021,-112.124676,33.552863, Yay ,,,,
dannycaraba11o, Sun Jan 24 03:49:29 +0000 2021,-121.877735,37.662948, i just turned the Warrior game on and wtf 😭😭😭😭😭 ,,,,
jakeIayman10, Sun Jan 24 03:49:28 +0000 2021,-122.630908,45.536402, @livingapology_ https://t.co/fw4LoZt33u ,,,,
sweatboxprogram, Sun Jan 24 03:49:28 +0000 2021,-71.088712,42.31367, @dira_h https://t.co/WoOtT2W5uA ,,,,
raito0083, Sun Jan 24 03:49:29 +0000 2021,135.143015,34.668333, @musasinonakamat おはようございます https://t.co/eXIexeuGLa ,,,,
mtzn3, Sun Jan 24 03:49:29 +0000 2021,139.852219,35.82122, I'm at 山田うどん 木曽根店 in 八潮市, 埼玉県 https://t.co/hJXWj9qHpZ ,,,
itskiauki, Sun Jan 24 03:49:29 +0000 2021,-75.090393,39.865803, it’s meeee lmao ,,,,
puni_zo_x, Sun Jan 24 03:49:29 +0000 2021,139.3881,35.562427, 0003INNER CIRCLE:BAD TO THE BONEアララララ ロンとか、ワチャゴナドゥーとか有名な曲が収録された中々の名盤。この頃は毎年バイト先の先輩とサンスプラッシュとか行ってたなー。 ,,,,
caylaj_, Sun Jan 24 03:49:29 +0000 2021,-83.099288,42.352787, tweet***** ,,,,
CavenderPolaris, Sun Jan 24 03:49:29 +0000 2021,-96.554741,29.704056, Every weekend should have a Ranger.-#Polaris #LiveWideOpen #PolarisRanger #PolarisRangerXP #PolarisRangerXP1000… https://t.co/xkdDziWYVT ,,,,
davidmoore_7, Sun Jan 24 03:49:29 +0000 2021,-79.420865,38.003376, This ACC hoops season is so crazy but my gut feel is that FSU &amp; UVa are the top two teams with a next tier of Louis… https://t.co/STvay65JEj ,,,,
sjhlfc, Sun Jan 24 03:49:29 +0000 2021,-111.931711,34.168253, 👍 ,,,,
mmancuso2013, Sun Jan 24 03:49:29 +0000 2021,-71.103722,42.395403, @TheGrantHartley A reddish jello you could still see through, with Os, cheese shreds, and buttered toast would be r… https://t.co/rkJaC8rPEE ,
sumin1234sumin, Sun Jan 24 03:49:29 +0000 2021,139.634515,35.636514, @asagohan19love 贅沢〜✨たまりませんね💖 ,,,,
wasabida1123, Sun Jan 24 03:49:30 +0000 2021,135.16089,34.679779, @TDO84870722 どーぞ🤲🥰 ,,,,
jdproctor80, Sun Jan 24 03:49:30 +0000 2021,-77.014398,38.898603, @ericarhodes May all your airport rides be romantic and medical exam free! ,,,,
amarisomo, Sun Jan 24 03:49:30 +0000 2021,-80.329694,25.578803, @anneisabelleee Sister 🤍🤍🤍 ,,,,
YaThinkN, Sun Jan 24 03:49:30 +0000 2021,153.074157,-26.606482, @reclaimthenews @she_jedi @deniseshrivell @adamajacoby @Nathan_NC1 @damethelog @DaveMilbo @BronwynHill1… https://t.co/wLixZAO5op ,,,,
rdillon64, Sun Jan 24 03:49:30 +0000 2021,-100.076888,31.168893, #2021tablescape challenge.. January gold tablescape inspired by many BFF’s gift.. the gold trimmed milk glass servi… https://t.co/bNySsrm0vd ,,,,
GeorgasEvan, Sun Jan 24 03:49:30 +0000 2021,-82.477159,27.447998, Ended the TurntUpGames tourney with around 260 points, hoping that’s enough to bring home first🤝 ,,,
yogibarrister, Sun Jan 24 03:49:30 +0000 2021,-97.188596,31.45533, @Sweetpeap3 Why complain about the score when you already know the final outcome of the game? ,,,,
KKBCKKBC, Sun Jan 24 03:49:30 +0000 2021,137.930472,34.743744, @sawamuraIRF 「賞典外」もイイですね👍 ,,,,
aichinken, Sun Jan 24 03:49:30 +0000 2021,130.274277,33.598394, @bikeoyaji CRC切れとるんだす😭小雨なんで、また別日にトライします💪 ,,,,
Zay_Jack, Sun Jan 24 03:49:31 +0000 2021,-86.441236,39.766555, @ZaneSchnitker99 @_MrTrus_ @BarstoolReags it’s not Coach K’s role to criticize the reporter, that’s an editor’s job. ,,,
uZrobQzp3WAAuV1, Sun Jan 24 03:49:31 +0000 2021,132.448952,34.3857, あかん、眠くなってきた😊 ,,,,
senator51, Sun Jan 24 03:49:31 +0000 2021,-75.072719,39.751655, Ben did something again tonight I don’t know that I’ve ever seen before.  After hustling his butt off , He purposel… https://t.co/HBjQtqnfna ,,,
540323, Sun Jan 24 03:49:31 +0000 2021,135.868991,34.596588, 不戦勝で十両優勝決定とな#大相撲初場所#sumo ,,,,
SpeakHerSex, Sun Jan 24 03:49:31 +0000 2021,-83.173867,32.678207, When God was giving plus-sized women breasts he completely skipped over me 😂😂😂...sometimes I wanna know what it fee… https://t.co/HMgWUgTCou ,,,,
Put2_Before0, Sun Jan 24 03:49:31 +0000 2021,-93.459429,44.8462, Really watching UFC right now 😂😂😂 ,,,,
realtalktruthD, Sun Jan 24 03:49:31 +0000 2021,-92.436774,38.304558, #MelaniaTrump ducks the #DonaldJohnTrump ,,,,
mrjarryd, Sun Jan 24 03:49:31 +0000 2021,-72.976395,41.496609, @molllycool @straightridahx Is it full of rads? ,,,,
saabeard, Sun Jan 24 03:49:31 +0000 2021,-75.38646,39.145024, Can we release Cauley-Stein during the game @dallasmavs ,,,,
aroseofthanks, Sun Jan 24 03:49:31 +0000 2021,-80.846785,35.209059, Maybe they do not feel safe... ps didn’t you lead an insurrection...errr protest outside of Nancy Pelosi’s office a… https://t.co/QJ9y0Hy5D4 ,,,,
mamaonthemic, Sun Jan 24 03:49:31 +0000 2021,-77.605207,43.127268, @JasonRuderman No offense to you at all. I'm just ... It's old. ,,,,
stevech63, Sun Jan 24 03:49:31 +0000 2021,-74.142007,39.924892, @Crazy_ButCute2 Sums it up.A guy from Texas playing an English man.Did a dammed good job of it.... https://t.co/GpMQaBr9fa ,,,,
P_Tuan9397, Sun Jan 24 03:49:31 +0000 2021,102.838837,16.437841, เหนคลิปนี้ทีรัยขำตามพิจ้านอ่า5555 ละดูหน้าป๋อกำลังตั้งใจซ้อมละพากันหลุดขำออกมา 55555 #ป๋อจ้าน #หวังอี้ป๋อ #เซียวจ้าน https://t.co/5KekJOjVvl ,,,,
skinny_Ru_YT, Sun Jan 24 03:49:32 +0000 2021,-95.446486,29.838495, One Stop Shop ,,,,
MarketSourceJob, Sun Jan 24 03:49:32 +0000 2021,-120.482968,37.302163, Can you recommend anyone for this job in #Merced, CA? https://t.co/EaH6N82uRs #Retail ,,,
skov1, Sun Jan 24 03:49:32 +0000 2021,-83.804475,27.698682, Travesty he isn’t in yet ,,,,
mandllee, Sun Jan 24 03:49:32 +0000 2021,-95.087029,29.497157, I thought that when Joe Biden and Kamala Harris were elected I’d leave Twitter.   Now that they are I feel I need t… https://t.co/PDD0yJZw9S ,,,,
chanchar___, Sun Jan 24 03:49:32 +0000 2021,136.886756,35.21534, I'm at 庄内緑地公園駅 - @nagoya_kotsu in 名古屋市, 愛知県, 愛知県 https://t.co/ndiroTUYTO ,,
ShimPorter, Sun Jan 24 03:49:32 +0000 2021,-95.508925,29.574284, @MrLong56215367 Hope so🚀🚀🚀🚀 ,,,,
adownie, Sun Jan 24 03:49:32 +0000 2021,-89.266508,39.7393, @JessicaScott09 I’m a little disappointed there are no TOC or breaching of the perimeter jokes...Also, any true m… https://t.co/rs1H0gF0ME ,,,
DoraDoraDora_, Sun Jan 24 03:49:32 +0000 2021,-88.991529,40.524775, @Monii_2x 🤣 this like the 3rd time you sick ,,,,
jordantl, Sun Jan 24 03:49:32 +0000 2021,-92.456005,46.710218, Prayers for this kiddo. Great kid who’s staying positive. ,,,,
DominicPolk_, Sun Jan 24 03:49:32 +0000 2021,-117.104989,32.810012, We too grown to not tell me how u feeling ,,,,
GON_Unsolicited, Sun Jan 24 03:49:32 +0000 2021,-106.41743,31.793368, @RomanIsRaww The invasion of the sacred cultures by a white man what do you expect it’s what they do ,,,,
buryuusutaaf3a, Sun Jan 24 03:49:32 +0000 2021,139.681453,35.53705, ちょっと直した。 https://t.co/NMKDyqTAno ,,,,
Aiekillu, Sun Jan 24 03:49:32 +0000 2021,-73.723025,45.55783, @NeverGiveUp13__ Conor a l’air d’avoir faim et a bien plus à « perdre » du coup j’le vois bien se déchaîner Ou al… https://t.co/4TmwTehNIE ,,,,
dnbkat, Sun Jan 24 03:49:32 +0000 2021,-118.411907,34.020789, Watch UFC 257 | Dustin Poirier vs Conor McGregor 2 online Stream for FREE! #UFC257 #PoirierMcGregor2 https://t.co/E5sP3vAAKn ,,,,
dcrangel111, Sun Jan 24 03:49:33 +0000 2021,-118.411907,34.020789, @NYScanner @desfrenchy Bro had that goose coat on like cmon now ,,,,
_Beeyoncee, Sun Jan 24 03:49:33 +0000 2021,-97.285913,32.779967, @1naemoney Confirming payment NOW 😭 ,,,,
jadeyynn, Sun Jan 24 03:49:33 +0000 2021,-86.142922,39.779562, I dont want none of yall ! KMA ,,,,
research_prose, Sun Jan 24 03:49:33 +0000 2021,-79.420865,38.003376, @darcy_mcrae ❤️ ,,,,
muckbearpig, Sun Jan 24 03:49:33 +0000 2021,-117.104989,32.810012, @petescardsales @HobbyConnector All ,,,,
_liahbiah, Sun Jan 24 03:49:33 +0000 2021,-79.420865,38.003376, let me take my ass to bed like i don't have 2 cases to work tomorrow 😩 ,,,,
mty_valentina, Sun Jan 24 03:49:33 +0000 2021,-100.365274,25.807314, https://t.co/vVZkIdb0qY ,,,,
itsrosybgarcia, Sun Jan 24 03:49:33 +0000 2021,-118.156711,33.809172, @Megamaniak16 Me everyday going out into the world ,,,,
laymclovin, Sun Jan 24 03:49:33 +0000 2021,-77.014398,38.898603, season 2 wasn't all that bad ,,,,
FranchakKaitlin, Sun Jan 24 03:49:33 +0000 2021,-83.373349,42.397315, Man, I never thought #Vikings would make me cry. @hulu @HISTORY https://t.co/BrCzEuoHOV ,,,
